"gender","year","state","scale.score.reading","SE.reading","scale.score.math","SE.math","grade","region"
"male","2007","Wisconsin",222.459802698684,1.25161323777828,245.051054077386,1.15673537113756,4,"Midwest"
"male","2007","Wyoming",222.365523776306,0.83033638820222,244.436304106554,0.711883248125373,4,"West"
"male","2009","Alabama",211.741930523666,1.4873282337784,227.718192632839,1.42289568274215,4,"South"
"male","2009","Alaska",206.724229238307,1.7014583659841,238.445992462712,1.11482188942875,4,"West"
"male","2009","Arizona",206.91368007731,1.43983985186397,230.283949525528,1.36631094859295,4,"West"
"male","2009","Arkansas",210.975857970207,1.5695973142651,238.824582553911,1.14917969728505,4,"South"
"male","2009","California",207.05521802869,1.59779255377806,232.613832128934,1.27178984814765,4,"West"
"male","2009","Colorado",222.255777048415,1.37706335218234,243.965014985203,1.19966687945312,4,"West"
"male","2009","Connecticut",224.539053221183,1.32035219136432,246.400188234775,1.27509625993188,4,"Northeast"
"male","2009","Delaware",222.871741913992,0.83359885261388,241.168719105323,0.736033405193409,4,"South"
"male","2009","District of Columbia",198.09476619822,1.56657106385297,217.948002311893,1.231510104226,4,"South"
"male","2009","DoDEA",224.11425679084,0.846876012683247,242.270746110854,0.803612630891865,4,"Other"
"male","2009","Florida",222.520196142602,1.1469925371714,242.544421131539,0.974002166461458,4,"South"
"male","2009","Georgia",214.285713784052,1.31024933914082,236.508519873044,1.13935411169699,4,"South"
"male","2009","Hawaii",205.133223911118,1.23000478274814,235.266919542352,1.34541256191513,4,"West"
"male","2009","Idaho",216.529222795299,1.23551740069941,241.940359127151,0.956219389179498,4,"West"
"male","2009","Illinois",214.842384601743,1.57667239394718,239.652688660406,1.14521889304983,4,"Midwest"
"male","2009","Indiana",218.396813447311,1.43269368212256,242.987043438065,1.05659383595623,4,"Midwest"
"male","2009","Iowa",216.969432319102,1.29047550276617,243.319928550458,0.975365481867869,4,"Midwest"
"male","2009","Kansas",222.158194640842,1.49249261938903,246.161673951684,1.16339857269523,4,"Midwest"
"male","2009","Kentucky",222.348690278903,1.14357270426723,240.034235631792,1.20557424863405,4,"South"
"male","2009","Louisiana",202.971474175985,1.35013564688776,230.120956179995,1.08203226749518,4,"South"
"male","2009","Maine",219.580233724396,1.24844766337335,246.540460792972,0.948574589721502,4,"Northeast"
"male","2009","Maryland",222.517762891336,1.8161901498813,244.240509656657,1.14454059895542,4,"South"
"male","2009","Massachusetts",231.140131812917,1.20529919926777,253.440566771669,1.06732325383034,4,"Northeast"
"male","2009","Michigan",214.395790902785,1.233238609484,237.580286106235,1.29681309167049,4,"Midwest"
"male","2009","Minnesota",219.818746175199,1.51112515602436,251.286895509776,1.32116439260449,4,"Midwest"
"male","2009","Mississippi",207.630693401342,1.39211417950527,226.683890416927,1.11902165665517,4,"South"
"male","2009","Missouri",218.974983243073,1.46683612632207,241.233822757795,1.46761674905955,4,"Midwest"
"male","2009","Montana",221.782660533959,0.959905804733543,247.009873368264,1.00831648885085,4,"West"
"male","2009","Nebraska",219.672502281107,1.20948442946454,238.756841575707,1.10310475557946,4,"Midwest"
"male","2009","Nevada",208.25779060966,1.30334948559004,236.103340263766,0.989596934540059,4,"West"
"male","2009","New Hampshire",225.854005922464,1.17720057205605,252.197425791092,0.915336457321419,4,"Northeast"
"male","2009","New Jersey",227.109877186229,1.11487700894285,248.42703773545,1.24788664815245,4,"Northeast"
"male","2009","New Mexico",202.834368920931,1.66743985912843,230.640875872252,1.17876800086555,4,"West"
"male","2009","New York",220.794695402466,1.07140964208018,241.88427054178,0.832469899529174,4,"Northeast"
"male","2009","North Carolina",214.787784315963,1.4611839760173,243.969596598632,1.1134546058855,4,"South"
"male","2009","North Dakota",223.10733715341,0.940485850766183,246.808845898075,0.881165284168801,4,"Midwest"
"male","2009","Ohio",221.643488648998,1.04043272010727,245.488856304544,1.21474694623651,4,"Midwest"
"male","2009","Oklahoma",213.965077337446,1.36531985876675,237.932710385654,1.10253510748519,4,"South"
"male","2009","Oregon",214.119580511062,1.37895670056551,239.924230380603,1.21185399775787,4,"West"
"male","2009","Pennsylvania",221.348590389687,1.69553942214006,244.738226988047,1.21631606885449,4,"Northeast"
"male","2009","Rhode Island",217.865993291219,1.50690740807097,240.406554452823,0.989051741942317,4,"Northeast"
"male","2009","South Carolina",213.406127584539,1.27934333557591,236.128727965042,1.10363817293056,4,"South"
"male","2009","South Dakota",219.526939475528,1.0071449686913,243.415922780755,0.700720018158396,4,"Midwest"
"male","2009","Tennessee",213.857725172857,1.55899591523137,232.16331810509,1.20065547607226,4,"South"
"male","2009","Texas",215.671112654453,1.31827032560146,240.884850287206,1.02866031554472,4,"South"
"male","2009","Utah",216.930110591978,1.31864719137478,241.308491134168,1.2450352714824,4,"West"
"male","2009","Vermont",226.107833888701,1.03576834103105,248.878935044582,0.735480152098348,4,"Northeast"
"male","2009","Virginia",222.780828509803,1.40048368407139,244.651016596017,1.22427179654207,4,"South"
"male","2009","Washington",217.090701068869,1.38180206783893,242.386301022665,1.07340302754631,4,"West"
"male","2009","West Virginia",210.866604167164,1.1879554819288,233.994107327837,1.12284367721505,4,"South"
"male","2009","Wisconsin",216.606253978099,1.54918442306119,244.67302312058,1.0319386877477,4,"Midwest"
"male","2009","Wyoming",219.129597190501,0.968667446437192,242.94703708303,0.856783817455699,4,"West"
"male","2011","Alabama",217.541548047185,1.58074206901939,230.804937390583,1.08943040275592,4,"South"
"male","2011","Alaska",204.167887525781,1.53400613705775,237.265854223161,1.09389321177294,4,"West"
"male","2011","Arizona",208.687801447831,1.48464545728479,236.550550690149,1.28413910491249,4,"West"
"male","2011","Arkansas",213.778134380223,1.36339709254822,237.869937971696,0.816374972836926,4,"South"
"male","2011","California",208.509195761812,1.93350619292165,234.647353662865,1.47251328858358,4,"West"
"male","2011","Colorado",218.926640421506,1.37418360113507,245.528881708109,1.03528063178599,4,"West"
"male","2011","Connecticut",223.641201836165,1.58170551412566,243.407618954188,1.54388033536791,4,"Northeast"
"male","2011","Delaware",222.531028909743,0.863462271256832,241.276544835304,0.754678325658851,4,"South"
"male","2011","District of Columbia",193.597569336593,1.45837591601884,220.186393622926,1.18391521252287,4,"South"
"male","2011","DoDEA",225.528786435982,0.814370464247582,241.564412364933,0.683595019186123,4,"Other"
"male","2011","Florida",221.036709347502,1.34115971528155,240.095047102732,0.968452841929524,4,"South"
"male","2011","Georgia",215.989039513904,1.37003366135803,237.71866064223,0.950611579029794,4,"South"
"male","2011","Hawaii",208.370451498008,1.36687047710053,237.96138426049,0.854945235687604,4,"West"
"male","2011","Idaho",218.206990420891,1.13058544194685,241.255737320912,0.721086845839488,4,"West"
"male","2011","Illinois",216.524957593948,1.18218948462449,239.641149271344,1.21916096845448,4,"Midwest"
"male","2011","Indiana",216.615722640443,1.11224630344132,245.19588202618,1.13075770922921,4,"Midwest"
"male","2011","Iowa",217.632730354619,1.0348422408213,243.645868145311,0.88348832312047,4,"Midwest"
"male","2011","Kansas",219.427078751592,1.21810522760577,246.673356465563,1.07883224155052,4,"Midwest"
"male","2011","Kentucky",222.775977841713,1.25186748551035,241.628190580253,0.946140956868435,4,"South"
"male","2011","Louisiana",206.179529355507,1.78155712283184,230.919843016458,1.29514093662146,4,"South"
"male","2011","Maine",219.380176527467,0.994399710360548,245.818628513651,0.838536048096937,4,"Northeast"
"male","2011","Maryland",227.24793320478,1.17951213180308,248.442991647969,1.0601106463568,4,"South"
"male","2011","Massachusetts",233.991640103049,1.17349684202431,254.660463338564,0.875767696149745,4,"Northeast"
"male","2011","Michigan",215.647640468945,1.31600449912559,237.630755946596,1.09160024825496,4,"Midwest"
"male","2011","Minnesota",219.248211577492,1.40209831054959,249.954685434205,1.20905967842621,4,"Midwest"
"male","2011","Mississippi",204.274308888935,1.48436385342985,229.225191704474,1.19065774520645,4,"South"
"male","2011","Missouri",215.391733015737,1.18802963189224,240.371073434267,1.02818625297082,4,"Midwest"
"male","2011","Montana",221.6429637948,1.06828349598176,245.454704499518,0.863968247954253,4,"West"
"male","2011","Nebraska",220.216718815399,1.27425639201933,241.008951923214,1.20500900350646,4,"Midwest"
"male","2011","Nevada",209.506332627642,1.28899463013741,238.287785242493,1.0449811093644,4,"West"
"male","2011","New Hampshire",225.80372131885,1.00978357632632,252.11579440028,0.84250161296223,4,"Northeast"
"male","2011","New Jersey",229.075106277394,1.58312702835327,248.89403372891,1.22646383677283,4,"Northeast"
"male","2011","New Mexico",204.978693759548,1.33671341021449,233.661023570517,0.942115388607093,4,"West"
"male","2011","New York",219.404761896834,1.40811113967705,238.115931757603,0.993834619014967,4,"Northeast"
"male","2011","North Carolina",217.326985638267,1.36659328930105,244.700156139984,0.823498005174925,4,"South"
"male","2011","North Dakota",222.950052824208,0.823095838816981,246.431146413934,0.669669872578278,4,"Midwest"
"male","2011","Ohio",221.544347431793,1.13889661633568,245.055924226499,1.04116034039937,4,"Midwest"
"male","2011","Oklahoma",212.646673410527,1.56445529117221,237.180590895924,0.985502012241195,4,"South"
"male","2011","Oregon",211.766240407353,1.29534486617999,236.885827713955,1.01455660382429,4,"West"
"male","2011","Pennsylvania",222.767325061307,1.43529439640496,246.527876833125,1.45494008140225,4,"Northeast"
"male","2011","Rhode Island",218.354723191294,1.05267157203279,241.577175236886,0.963637039998579,4,"Northeast"
"male","2011","South Carolina",210.292383772946,1.45760306637042,236.586481696889,1.29466670573454,4,"South"
"male","2011","South Dakota",216.51737447882,1.05366996305626,242.248186410122,0.788865558621117,4,"Midwest"
"male","2011","Tennessee",210.796535257723,1.40572392020895,233.420833559991,1.09669119795108,4,"South"
"male","2011","Texas",216.326578758865,1.61478093293483,241.464637864817,1.29798379986624,4,"South"
"male","2011","Utah",217.766353874965,1.2738308676779,244.197440498716,1.00884969635301,4,"West"
"male","2011","Vermont",223.925141043184,1.0409334579737,248.175538235202,0.727533465859809,4,"Northeast"
"male","2011","Virginia",222.830894147593,1.21714509709327,246.565368901006,1.09891376617846,4,"South"
"male","2011","Washington",215.769980611401,1.47096180888553,244.233745301203,1.05067793901744,4,"West"
"male","2011","West Virginia",209.661679919915,1.1353406022073,235.455845600647,0.842220133330605,4,"South"
"male","2011","Wisconsin",218.81140105538,1.03966799792736,245.40852981352,0.987420807658303,4,"Midwest"
"male","2011","Wyoming",220.510891119611,1.05025121721639,245.070811296647,0.719309965319241,4,"West"
"male","2013","Alabama",214.556956932638,1.51219690724169,233.308464531184,1.16184329885999,4,"South"
"male","2013","Alaska",206.389442069248,1.33678072593777,236.547515639549,1.03280415368812,4,"West"
"male","2013","Arizona",210.362346956639,1.60576509649732,240.360701118862,1.32071103841608,4,"West"
"male","2013","Arkansas",214.605655223524,1.23471840431766,239.37941358739,1.10703607930445,4,"South"
"male","2013","California",209.549554058757,1.3518814140675,234.97050232718,1.36287847414865,4,"West"
"male","2013","Colorado",222.952350541758,1.39590012080276,248.052388602039,1.06740435826067,4,"West"
"male","2013","Connecticut",226.955614172008,1.20613362521558,243.529810486533,1.18370832123065,4,"Northeast"
"male","2013","Delaware",223.862671033489,1.13702221010746,243.225493697136,0.867914369062578,4,"South"
"male","2013","District of Columbia",200.196595429217,1.25419996658271,228.270401226199,1.11372431499814,4,"South"
"male","2013","DoDEA",228.730337778796,0.933557931226414,245.72525220335,0.689295693422015,4,"Other"
"male","2013","Florida",223.957979899159,1.33818769147731,241.770752282298,0.84676896801587,4,"South"
"male","2013","Georgia",218.795149414966,1.45448802504782,240.735278600812,1.150607280095,4,"South"
"male","2013","Hawaii",209.112320290601,1.35905469458679,242.488549544668,1.06886535719157,4,"West"
"male","2013","Idaho",216.980016876705,1.25895180895791,242.923997715101,1.11531594963429,4,"West"
"male","2013","Illinois",214.732684809045,1.5999514316282,238.912786236191,1.32560060095828,4,"Midwest"
"male","2013","Indiana",222.213694091536,1.17923117462362,248.864146279952,1.0890993436675,4,"Midwest"
"male","2013","Iowa",220.852540874868,1.38042718227229,247.043817628902,1.13319424247329,4,"Midwest"
"male","2013","Kansas",220.358116427401,1.43790787106765,247.226898694849,0.87342327827344,4,"Midwest"
"male","2013","Kentucky",220.861679941383,1.28632243909109,242.158292895352,1.09157825576187,4,"South"
"male","2013","Louisiana",206.558959577276,1.63614014999252,232.526532326128,1.47288471024702,4,"South"
"male","2013","Maine",221.482613373532,1.02167980446364,246.084374299928,1.04453661444378,4,"Northeast"
"male","2013","Maryland",227.784014898002,1.4839882140911,245.824232416173,1.5950315756848,4,"South"
"male","2013","Massachusetts",229.297493486823,1.39004062815856,253.111693386662,1.17863225757862,4,"Northeast"
"male","2013","Michigan",214.142713341406,1.62941577021469,237.166341357593,1.30491646469951,4,"Midwest"
"male","2013","Minnesota",223.151793574734,1.4280407727349,254.039653588677,1.45342969782773,4,"Midwest"
"male","2013","Mississippi",206.690878410037,1.31805711976881,230.651102741855,1.01027341748123,4,"South"
"male","2013","Missouri",219.261422328118,1.24965460678192,240.151698235883,1.04860102933086,4,"Midwest"
"male","2013","Montana",219.565718109154,1.07091200328338,245.285029267756,0.740824050106786,4,"West"
"male","2013","Nebraska",221.434963221793,1.30237123327827,245.045399927552,1.12186912588968,4,"Midwest"
"male","2013","Nevada",209.603429806813,1.319579045658,237.02169685306,0.989932374208106,4,"West"
"male","2013","New Hampshire",228.785050173722,1.19233433871943,254.506264721492,0.958814880180771,4,"Northeast"
"male","2013","New Jersey",225.903729119399,1.43527434850498,247.778435286116,1.26923608855409,4,"Northeast"
"male","2013","New Mexico",201.715848284655,1.48290018058359,233.699957959515,0.893406892761083,4,"West"
"male","2013","New York",220.677254228771,1.46844417478469,240.638026206013,1.12323184068682,4,"Northeast"
"male","2013","North Carolina",218.576514928009,1.22586971504326,244.789339953763,0.999157769173065,4,"South"
"male","2013","North Dakota",220.37972804702,0.832098069554577,246.871198928338,0.661513696047207,4,"Midwest"
"male","2013","Ohio",221.118181185088,1.56402394414235,246.100143328207,1.31980122668519,4,"Midwest"
"male","2013","Oklahoma",212.834170631385,1.44972480598434,239.754620203668,0.785941004336631,4,"South"
"male","2013","Oregon",214.676186446365,1.50978795051864,241.240450678549,1.59952024236888,4,"West"
"male","2013","Pennsylvania",221.451603715553,1.46867097647664,243.948767115443,1.31535875489329,4,"Northeast"
"male","2013","Rhode Island",217.580757901886,1.27851786139413,242.137417635979,1.03175599884239,4,"Northeast"
"male","2013","South Carolina",209.352249831656,1.55499124322297,235.706812550678,1.28227746540844,4,"South"
"male","2013","South Dakota",213.851543091988,1.27046061379989,240.866508517101,0.802980465782225,4,"Midwest"
"male","2013","Tennessee",216.27950409242,1.71323232673107,239.640803542255,1.11129540074433,4,"South"
"male","2013","Texas",215.159015290551,1.16872151363829,242.321300995039,1.09179488439303,4,"South"
"male","2013","Utah",219.109466011707,1.36927757817677,244.402449288094,1.1527727413375,4,"West"
"male","2013","Vermont",222.899788360942,0.949214072813588,248.520856535252,0.743545077391311,4,"Northeast"
"male","2013","Virginia",225.01205819765,1.50851420383143,246.819135601949,1.19359171287902,4,"South"
"male","2013","Washington",221.869024224491,1.50001462487243,246.975274391358,1.32469422548989,4,"West"
"male","2013","West Virginia",210.808903719589,1.15692664868824,237.998875892003,0.97718096396675,4,"South"
"male","2013","Wisconsin",216.493363910807,1.57636836790274,245.238612807264,1.25728068447455,4,"Midwest"
"male","2013","Wyoming",223.19886971541,0.85110593785869,246.641650225467,0.540714896144749,4,"West"
"female","2003","Alabama",210.672012324537,1.7988367858034,223.384004054604,1.28935694551693,4,"South"
"female","2003","Alaska",218.203277704689,1.96268032300009,231.315835125397,1.06852964831895,4,"West"
"female","2003","Arizona",211.595501959819,1.48243940665642,227.152460689775,1.1187955965559,4,"West"
"female","2003","Arkansas",218.356071711647,1.40093735632666,229.627423280323,1.02180709043301,4,"South"
"female","2003","California",209.218208469775,1.44505965394284,225.421706827091,1.05146346687741,4,"West"
"female","2003","Colorado",227.014110514541,1.3210891021932,233.364527805248,1.06653144803746,4,"West"
"female","2003","Connecticut",232.283860627157,1.50034974047282,238.138899045391,0.916873649688859,4,"Northeast"
"female","2003","Delaware",226.110608942851,0.830853900842268,234.828573933184,0.700758824110931,4,"South"
"female","2003","District of Columbia",194.83281382508,1.0478904867868,205.846707221535,0.956675660864931,4,"South"
"female","2003","DoDEA",228.229926586327,0.864466988312385,235.512666364886,0.53879572183385,4,"Other"
"female","2003","Florida",222.328641118637,1.35557937377999,232.731241292945,1.08579772607093,4,"South"
"female","2003","Georgia",217.637743148732,1.53350054602359,229.152225909824,1.07073710929547,4,"South"
"female","2003","Hawaii",215.10609587618,1.3926143702177,226.311182116318,1.0667211994455,4,"West"
"female","2003","Idaho",221.130158320849,1.22390804271448,233.188345939762,0.859830945333322,4,"West"
"female","2003","Illinois",218.956324977229,1.72800386433431,231.528594200383,1.08768191020914,4,"Midwest"
"female","2003","Indiana",224.497089962272,1.10716942228015,237.139114908493,0.995453511086062,4,"Midwest"
"female","2003","Iowa",226.588398889728,1.16786645945262,236.333459922137,0.785640285432177,4,"Midwest"
"female","2003","Kansas",224.248315323777,1.26995138173431,239.775532055445,1.05773001125555,4,"Midwest"
"female","2003","Kentucky",222.778746164051,1.52170538398521,227.082045054946,1.17813612246393,4,"South"
"female","2003","Louisiana",209.704284466753,1.78232245003893,225.873889495181,1.26716651505909,4,"South"
"female","2003","Maine",226.496507843727,0.974413515111612,235.936183058083,0.856788204954978,4,"Northeast"
"female","2003","Maryland",222.272106656887,1.51025195676655,231.501916717812,1.35472837457925,4,"South"
"female","2003","Massachusetts",230.506354332326,1.33865691213782,239.311321557055,1.00040338983866,4,"Northeast"
"female","2003","Michigan",221.880080993902,1.25163788710307,233.060254803483,1.02322607028843,4,"Midwest"
"female","2003","Minnesota",229.279278150652,1.15070961480137,240.06644721664,1.02334289749585,4,"Midwest"
"female","2003","Mississippi",208.876337310176,1.48056100264435,222.826141255735,1.10054613885964,4,"South"
"female","2003","Missouri",225.859430848987,1.37472029432337,234.968936646699,1.00452911618112,4,"Midwest"
"female","2003","Montana",227.642420670616,1.41916470442891,234.999936429938,0.90283413012118,4,"West"
"female","2003","Nebraska",223.249761865373,1.34574846081739,234.666982723612,1.13185044101445,4,"Midwest"
"female","2003","Nevada",211.447434244176,1.64327126608879,226.412790437641,0.988587341469095,4,"West"
"female","2003","New Hampshire",231.7122930218,1.27418179569086,240.46395061498,0.950566249060971,4,"Northeast"
"female","2003","New Jersey",228.547541793036,1.49930093174437,237.32081916538,1.10141727101434,4,"Northeast"
"female","2003","New Mexico",205.913096375672,1.8210695866454,221.103061044466,1.18603779319361,4,"West"
"female","2003","New York",226.430267315636,1.08651467890743,234.671149181875,0.960171787367566,4,"Northeast"
"female","2003","North Carolina",226.68237662618,1.36597138716002,241.381105177994,0.863695763338016,4,"South"
"female","2003","North Dakota",225.212304387886,1.10782190474968,235.403307740321,0.87348411522098,4,"Midwest"
"female","2003","Ohio",225.710999362243,1.28241058625472,236.896245666669,0.996678215055487,4,"Midwest"
"female","2003","Oklahoma",216.951128687685,1.45124670695953,227.901139714592,1.17505362509819,4,"South"
"female","2003","Oregon",222.768337211403,1.5728925124246,235.164929072749,1.0914460653644,4,"West"
"female","2003","Pennsylvania",222.142128702547,1.39638839268923,233.995691207395,1.26671543716541,4,"Northeast"
"female","2003","Rhode Island",219.824361070488,1.49077528695682,229.136995704183,1.26093806469755,4,"Northeast"
"female","2003","South Carolina",219.01186699499,1.56069379703559,234.148080750471,0.986467049040334,4,"South"
"female","2003","South Dakota",225.144934690616,1.3341526843274,235.455600585375,1.00140381604268,4,"Midwest"
"female","2003","Tennessee",216.53659873817,1.99124458336864,227.731424959257,1.04062593549021,4,"South"
"female","2003","Texas",217.599508338624,1.18374339616243,235.772804142601,0.967930402877031,4,"South"
"female","2003","Utah",223.771423553413,1.14754780991371,233.432198018539,0.930703154373894,4,"West"
"female","2003","Vermont",228.865530239898,1.23809162377186,240.23029310683,1.02349629556138,4,"Northeast"
"female","2003","Virginia",227.646401614911,1.58967537773137,238.615416606459,0.990999506491297,4,"South"
"female","2003","Washington",225.947777356264,1.30404306231965,236.594741067448,1.03772578313051,4,"West"
"female","2003","West Virginia",223.392785909584,1.37680564189671,229.66493709335,1.03924788738239,4,"South"
"female","2003","Wisconsin",225.275279685794,1.06118181037055,235.392303790522,0.99876738995201,4,"Midwest"
"female","2003","Wyoming",225.302811922591,1.00614572065971,239.651375217776,0.811198665031292,4,"West"
"female","2005","Alabama",210.571052367117,1.56459166828136,225.1760214075,0.924158593672324,4,"South"
"female","2005","Alaska",214.896559719898,1.73976988903596,235.228679320502,1.10991281958888,4,"West"
"female","2005","Arizona",211.207647071808,1.89009844913978,226.760898027219,1.21283962575039,4,"West"
"female","2005","Arkansas",221.229770815614,1.1881265492324,234.804826598548,1.0429343224016,4,"South"
"female","2005","California",209.734774930108,0.796738451024776,229.308926402103,0.601638443340791,4,"West"
"female","2005","Colorado",226.728712815932,1.45980489920466,237.646162557546,1.16562994215156,4,"West"
"female","2005","Connecticut",230.151131249835,1.214896648043,240.62076906042,0.933768460486524,4,"Northeast"
"female","2005","Delaware",228.713210193146,0.994283760508817,238.466478608603,0.746187071316411,4,"South"
"female","2005","District of Columbia",195.085922442696,1.28759029381301,210.732754876585,1.00491910422059,4,"South"
"female","2005","DoDEA",229.944463542046,0.966645951922304,236.680212837494,0.834957891335432,4,"Other"
"female","2005","Florida",221.861651236635,1.18776439472333,237.909634876679,0.719602429037207,4,"South"
"female","2005","Georgia",219.150551340935,1.37782868673726,233.092875245495,0.989225001139974,4,"South"
"female","2005","Hawaii",213.758536408871,1.12975573298599,231.173508201792,1.05422558238489,4,"West"
"female","2005","Idaho",225.315997672661,1.06583864219161,240.798992997497,0.749470076030571,4,"West"
"female","2005","Illinois",217.920037983973,1.4315299639734,231.735554496211,1.06978924927078,4,"Midwest"
"female","2005","Indiana",221.678416071114,1.39454554571918,240.196553049469,0.928566256487406,4,"Midwest"
"female","2005","Iowa",223.996469683767,1.22469392617908,237.86751871132,0.828148420319218,4,"Midwest"
"female","2005","Kansas",223.195609538786,1.5412301736672,244.537138040042,1.16297294542451,4,"Midwest"
"female","2005","Kentucky",222.479675746858,1.33091658333859,229.737021103096,1.06865557595423,4,"South"
"female","2005","Louisiana",210.571049254271,1.54849845912715,229.13284235636,1.07758583572246,4,"South"
"female","2005","Maine",227.631980886896,1.20902342083474,238.654994708596,1.06444942003802,4,"Northeast"
"female","2005","Maryland",222.858995381975,1.48510637532354,237.07481768455,1.22254753942949,4,"South"
"female","2005","Massachusetts",232.71606580781,1.12344355964514,246.537483657551,0.946858597378905,4,"Northeast"
"female","2005","Michigan",220.833224196416,1.55110568830791,235.510312148592,1.41150008336443,4,"Midwest"
"female","2005","Minnesota",229.150780682747,1.46679830039358,244.602305205447,1.1322378523404,4,"Midwest"
"female","2005","Mississippi",208.20073187869,1.55596241761568,225.959277717158,1.05822660732616,4,"South"
"female","2005","Missouri",223.971791641353,1.12822331277376,233.337806869908,0.924293994994609,4,"Midwest"
"female","2005","Montana",226.751457925136,1.44312257783675,238.515700071875,0.959699982987035,4,"West"
"female","2005","Nebraska",223.587565223251,1.39986521974246,236.161849530596,1.07570766245187,4,"Midwest"
"female","2005","Nevada",211.682756055354,1.29315246176606,228.562111115778,0.934938428287678,4,"West"
"female","2005","New Hampshire",230.855901293292,1.22850490735185,243.911969703916,0.99819165040776,4,"Northeast"
"female","2005","New Jersey",226.297409181645,1.49844303836364,242.153752415031,1.35422591763735,4,"Northeast"
"female","2005","New Mexico",210.98447293862,1.62274093900929,223.099702039566,1.06562799243557,4,"West"
"female","2005","New York",225.157221336428,1.30975568842111,236.723788369221,0.888911089723589,4,"Northeast"
"female","2005","North Carolina",221.069510181597,1.28265226337062,240.646241301886,0.867642831264466,4,"South"
"female","2005","North Dakota",227.193169533722,1.02104834369601,241.313014235854,0.721000285709227,4,"Midwest"
"female","2005","Ohio",225.669615422422,1.31536543102703,240.962635095468,1.10532435633994,4,"Midwest"
"female","2005","Oklahoma",217.011907455813,1.17468508378714,232.535742855794,1.02312132864339,4,"South"
"female","2005","Oregon",220.409113684945,1.59185217337589,237.966553762555,1.02723596100264,4,"West"
"female","2005","Pennsylvania",226.897806009626,1.42417304817338,239.777294553546,1.15615158811072,4,"Northeast"
"female","2005","Rhode Island",220.753370837033,1.45621226599841,232.91114520675,1.06520801714845,4,"Northeast"
"female","2005","South Carolina",216.647553277809,1.65641325069917,238.167632469436,0.93183485975674,4,"South"
"female","2005","South Dakota",226.824514248439,1.05235027399428,239.733443630706,0.692083130697231,4,"Midwest"
"female","2005","Tennessee",217.788050277847,1.51804763241415,230.832256698912,1.25901284275785,4,"South"
"female","2005","Texas",221.918761068007,0.931346014742319,240.141513466462,0.619810847918935,4,"South"
"female","2005","Utah",226.371401604328,1.44679293618025,237.181458342087,0.972537467261882,4,"West"
"female","2005","Vermont",230.313044805376,1.19137449256416,240.765797791125,0.761880581192171,4,"Northeast"
"female","2005","Virginia",228.063464116295,1.02201443587427,238.96471071017,0.982305638635518,4,"South"
"female","2005","Washington",228.201135910371,1.221960254744,240.953275072026,1.01452442774064,4,"West"
"female","2005","West Virginia",218.18613514489,0.978826459320734,229.294758224865,0.945066821687773,4,"South"
"female","2005","Wisconsin",223.920221608874,1.16127521925478,239.055816587323,1.01514746280861,4,"Midwest"
"female","2005","Wyoming",225.570911843257,1.03241184500153,241.682977781905,0.988620602385131,4,"West"
"female","2007","Alabama",219.462029220065,1.35557500305149,228.402657033608,1.30966802371131,4,"South"
"female","2007","Alaska",218.655118562594,1.17410202084242,236.95478372922,1.14614026477665,4,"West"
"female","2007","Arizona",213.784078805676,1.78248699353225,230.447513810677,1.15830040609201,4,"West"
"female","2007","Arkansas",221.271943778415,1.37768014971221,237.305402674281,1.20623475817475,4,"South"
"female","2007","California",212.8776314427,0.975754130474397,229.221118129088,0.788699014297652,4,"West"
"female","2007","Colorado",226.179893807181,1.36453320985176,238.780511208798,1.07403529494917,4,"West"
"female","2007","Connecticut",230.990945789033,1.47564325509393,242.009580780612,1.27491926183264,4,"Northeast"
"female","2007","Delaware",228.348719302697,1.01109759112416,241.448811064858,0.635787881993848,4,"South"
"female","2007","District of Columbia",199.909062310468,1.38321237917963,214.393374523204,1.16162552815904,4,"South"
"female","2007","DoDEA",232.854130992153,0.700273521810831,238.77942502151,0.663117628807732,4,"Other"
"female","2007","Florida",227.493337366987,0.837855846756179,240.555083176683,0.886829197166701,4,"South"
"female","2007","Georgia",221.849180018474,1.22018736994059,234.237268117774,0.914905249136956,4,"South"
"female","2007","Hawaii",218.953408421191,1.12314245907117,235.505720863423,0.955858587362195,4,"West"
"female","2007","Idaho",226.061802932165,1.05976482271048,240.20260521284,0.946637976273197,4,"West"
"female","2007","Illinois",222.133333871585,1.41539382057908,235.154995041622,1.12574784416939,4,"Midwest"
"female","2007","Indiana",224.072865428705,1.23202090368775,244.095355552925,1.04595570147176,4,"Midwest"
"female","2007","Iowa",228.135012026343,1.07091967737167,241.231026034857,0.945722950009093,4,"Midwest"
"female","2007","Kansas",227.897583063037,1.44393541492343,246.918840721149,1.0315120030644,4,"Midwest"
"female","2007","Kentucky",225.996107689548,1.37398935245127,233.546600057817,0.863034555783774,4,"South"
"female","2007","Louisiana",211.663652267452,1.80796116897266,229.743472402008,1.07625332862771,4,"South"
"female","2007","Maine",227.778363194104,1.16323405186674,241.190657658232,0.936069107700985,4,"Northeast"
"female","2007","Maryland",228.153332051756,1.364424653307,238.58591581262,0.927888798973558,4,"South"
"female","2007","Massachusetts",238.191747659712,1.20796813772388,250.988003080675,0.940212700577035,4,"Northeast"
"female","2007","Michigan",223.96447859424,1.54928180185535,236.779835703533,1.28200645080327,4,"Midwest"
"female","2007","Minnesota",227.165591813077,1.23329370048386,244.676532634456,1.11291916096517,4,"Midwest"
